FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SPECIFIC_HUMIDITY,TEMP,PRECIP_ICE,PRECIP_WATER,PRECIP_VAPOR,WIND,DATE,TSURF,GWETTOP,LHLAND,SHLAND,PRECTOTLAND,LAI,GRN,SWLAND,EVPTRNS,RZMC
146012,BC-2013-2013-G90117,BC, ,2013-G90117, ,59.9662,-123.7611,2013,6,23,2013-06-23 00:00:00,,,1.3,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.010102342438586,295.3728369003125,0.0022545217557106,0.0307281118846011,24.662185029664062,0.2333237387003705,,,,,,,,,,,
146013,BC-2013-2013-G90123,BC, ,2013-G90123, ,59.6177,-123.0828,2013,6,14,2013-06-14 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0085044946024881,286.29310280785546,0.0263037361811238,0.184146131694688,21.631939854276617,0.0212276420774113,,,,,,,,,,,
146014,BC-2013-2013-G90125,BC, ,2013-G90125, ,59.4039,-121.7736,2013,6,24,2013-06-24 00:00:00,,,11.3,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0101305095906766,294.99688289985545,0.0026621092332118,0.0219922974156914,22.87419330806324,0.0431993087517259,,,,,,,,,,,
146015,BC-2013-2013-G90128,BC, ,2013-G90128, ,59.7078,-123.008,2013,6,15,2013-06-15 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0076727552460923,288.7232541376758,0.0001612496660922,0.0511009405813408,17.24666046956787,0.0339729573420196,,,,,,,,,,,
146016,BC-2013-2013-G90159,BC, ,2013-G90159, ,59.8377,-123.8186,2013,6,25,2013-06-25 00:00:00,,,1.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0117479424819253,293.3455006884199,0.0199375887497321,0.0854234928068533,25.97317146655993,0.1222139457159884,,,,,,,,,,,
146017,BC-2013-2013-G90172,BC, ,2013-G90172, ,59.4683,-122.3505,2013,7,7,2013-07-07 00:00:00,,,0.25,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0081493361534659,290.7528484239893,0.0107445801490522,0.0732253521646904,21.278480527000426,0.1708094371348645,,,,,,,,,,,
146018,BC-2013-2013-G90173,BC, ,2013-G90173, ,59.0872,-121.4994,2013,7,6,2013-07-06 00:00:00,,,0.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0091399262345361,289.9186324294063,0.0115699009215312,0.1061957238857614,20.596988603810548,0.1101435682337736,,,,,,,,,,,
146019,BC-2013-2013-G90177,BC, ,2013-G90177, ,59.4342,-121.0318,2013,7,7,2013-07-07 00:00:00,,,3.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0080082253196244,290.3993839422891,0.0089922489946981,0.0785786259593304,20.854921696763185,0.125451110747921,,,,,,,,,,,
146020,BC-2013-2013-G90178,BC, ,2013-G90178, ,59.1076,-121.1797,2013,7,7,2013-07-07 00:00:00,,,17.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0082392357392151,290.19934344565235,0.0073343539732468,0.0648570857579559,20.873957407117675,0.1364746066193344,,,,,,,,,,,
146021,BC-2013-2013-G90179,BC, ,2013-G90179, ,59.2486,-121.3348,2013,7,8,2013-07-08 00:00:00,,,0.02,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.008299327919968,292.0679367381953,0.0097539805059595,0.0286264097272914,21.361393947406004,0.1550601102536193,,,,,,,,,,,
146055,BC-2013-2013-G90115,BC, ,2013-G90115, ,59.6768,-122.2089,2013,6,13,2013-06-13 00:00:00,,,6.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0077573582764835,285.26249195883594,0.0242483148665556,0.1521170372103729,21.33965231619776,0.1172191217400531,,,,,,,,,,,
146074,BC-2013-2013-G90130,BC, ,2013-G90130, ,59.9411,-124.1339,2013,6,3,2013-06-03 00:00:00,,,0.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0054562134777484,281.68495752963673,0.0026618652212867,0.0681994872243829,14.870181274378115,0.0364901667059865,,,,,,,,,,,
146075,BC-2013-2013-G90131,BC, ,2013-G90131, ,59.8925,-124.1965,2013,6,25,2013-06-25 00:00:00,,,0.4,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.011482562808942,292.9495783552246,0.020789416143544,0.0874347842960954,25.208626314880373,0.1271542231312471,,,,,,,,,,,
146076,BC-2013-2013-G90176,BC, ,2013-G90176, ,59.9967,-124.4183,2013,7,5,2013-07-05 00:00:00,,,0.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0073904334453702,286.376570638002,0.016859341166509,0.1175838970515155,18.2563820556242,0.0928155712092781,,,,,,,,,,,
146077,BC-2013-2013-G90181,BC, ,2013-G90181, ,59.9615,-124.0508,2013,7,7,2013-07-07 00:00:00,,,0.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0080695957027331,291.5567024005664,0.0089907734310311,0.0805543801713633,21.368745779038097,0.0252117937198099,,,,,,,,,,,
146078,BC-2013-2013-G90182,BC, ,2013-G90182, ,59.9251,-123.9341,2013,7,7,2013-07-07 00:00:00,,,0.012,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0081444148241662,291.6287252237685,0.0090737199425559,0.0792427541073968,21.603268615725582,0.0246580158413769,,,,,,,,,,,
146079,BC-2013-2013-G90183,BC, ,2013-G90183, ,59.4735,-124.2009,2013,7,8,2013-07-08 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0082633498274616,291.30576246904786,0.0253833489251396,0.0398484069049215,21.96067075826843,0.2559214968567748,,,,,,,,,,,
146089,BC-2013-2013-R90108,BC, ,2013-R90108, ,59.6252,-133.8571,2013,7,18,2013-07-18 00:00:00,,,2.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0086766514667887,287.1642388604609,0.0005565565639165,0.0653377586820664,21.4559566606582,1.112708684017835,,,,,,,,,,,
146090,BC-2013-2013-R90246,BC, ,2013-R90246, ,59.2003,-133.974,2013,8,25,2013-08-25 00:00:00,,,111.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0063358151613174,279.53220480458987,0.044293140349301,0.1242007172173831,16.59179598934083,1.1677217902213248,,,,,,,,,,,
146113,BC-2013-2013-G80447,BC, ,2013-G80447, ,58.5529,-120.7309,2013,8,6,2013-08-06 00:00:00,,,9.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.010298392879044,293.5980202902246,9.666359111993853e-05,0.0208607597911424,24.24962337389038,0.1475815262661061,,,,,,,,,,,
146114,BC-2013-2013-G90080,BC, ,2013-G90080, ,58.8244,-122.5423,2013,5,17,2013-05-17 00:00:00,,,0.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0047573757806687,286.48646646617186,0.0013541252414753,0.0025035035315396,11.313093297920169,0.1045259256702513,,,,,,,,,,,
146115,BC-2013-2013-G90086,BC, ,2013-G90086, ,59.383,-120.178,2013,5,18,2013-05-18 00:00:00,,,53.3,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0064751146847039,287.1807554203125,0.00409444066132,0.0150560415292113,13.452246741616822,0.1094539687260238,,,,,,,,,,,
146116,BC-2013-2013-G90101,BC, ,2013-G90101, ,58.8941,-122.5965,2013,5,28,2013-05-28 00:00:00,,,0.75,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0073107678804666,288.20982048499513,0.0054533998973834,0.0682028242521036,18.333358773862003,0.1026023976766878,,,,,,,,,,,
146117,BC-2013-2013-G90105,BC, ,2013-G90105, ,58.4271,-122.6173,2013,5,28,2013-05-28 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.007147035849086,287.472965054416,0.0026184872103474,0.0677960634500626,16.828844077201605,0.092469299922043,,,,,,,,,,,
146118,BC-2013-2013-G90126,BC, ,2013-G90126, ,59.2803,-122.927,2013,6,14,2013-06-14 00:00:00,,,0.9,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0084778651785954,286.184483708125,0.0261727120852196,0.194976385160127,21.80571383885987,0.0046896136325366,,,,,,,,,,,
146119,BC-2013-2013-G90168,BC, ,2013-G90168, ,58.8738,-123.19,2013,7,5,2013-07-05 00:00:00,,,0.15,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0072887861157029,288.041573809668,0.0053632402081444,0.0874637395732163,17.455108051535046,0.0016201808180737,,,,,,,,,,,
146120,BC-2013-2013-G90169,BC, ,2013-G90169, ,58.7904,-123.2058,2013,7,6,2013-07-06 00:00:00,,,0.15,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0077070257324433,288.25879808957814,0.0042932006732654,0.0812438890203513,19.27188505281641,0.1105720916426608,,,,,,,,,,,
146121,BC-2013-2013-G90170,BC, ,2013-G90170, ,58.8546,-121.583,2013,7,6,2013-07-06 00:00:00,,,0.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0086806286265948,289.76302932558593,0.0115465922559756,0.1004267744941425,20.63980217067261,0.1050604175873697,,,,,,,,,,,
146161,BC-2013-2013-G60097,BC, ,2013-G60097, ,57.3254,-125.7388,2013,5,24,2013-05-24 00:00:00,,,1.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0064066346535429,281.487146230625,0.0219898647281682,0.0401239592262935,14.446394262750974,0.7014757559405953,,,,,,,,,,,
146163,BC-2013-2013-G90119,BC, ,2013-G90119, ,59.3958,-126.6278,2013,6,14,2013-06-14 00:00:00,,,1029.6,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0075515147769892,283.90316751188675,0.0137885015909774,0.1980104475057126,18.05914300513282,0.2787269762366368,,,,,,,,,,,
146164,BC-2013-2013-G90120,BC, ,2013-G90120, ,59.1522,-126.3923,2013,6,23,2013-06-23 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0094933016061179,289.2378849993164,0.0149550529565805,0.0966413639462003,21.63177464559242,0.1897964754485304,,,,,,,,,,,
146169,BC-2013-2013-G90127,BC, ,2013-G90127, ,59.2713,-125.7366,2013,6,23,2013-06-23 00:00:00,,,2.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0094728922450398,289.9807411066582,0.0089799299399046,0.0763750940855335,21.2603588697882,0.0510720736797354,,,,,,,,,,,
146172,BC-2013-2013-R90067,BC, ,2013-R90067, ,57.4013,-130.9293,2013,6,10,2013-06-10 00:00:00,,,3100.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0056659364515806,280.7999558217393,0.0194352305499107,0.0594131821769972,12.356794050242808,0.6499748904044316,,,,,,,,,,,
146173,BC-2013-2013-R90071,BC, ,2013-R90071, ,57.796,-131.0537,2013,6,24,2013-06-24 00:00:00,,,0.01,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0087238831694722,288.25431744109375,0.0081612938613015,0.0286856437819601,19.088631742749023,0.3917892711472964,,,,,,,,,,,
146174,BC-2013-2013-R90072,BC, ,2013-R90072, ,57.9392,-131.0708,2013,6,24,2013-06-24 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0088172522000312,288.8408490342032,0.0083959933833661,0.0292157748553277,19.406261793076176,0.2618623068988381,,,,,,,,,,,
146175,BC-2013-2013-R90074,BC, ,2013-R90074, ,57.9582,-131.0013,2013,6,24,2013-06-24 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0088540548553109,289.018499769086,0.0085804330917171,0.0305945126254829,19.505874087604376,0.2546703058762941,,,,,,,,,,,
146176,BC-2013-2013-R90261,BC, ,2013-R90261, ,58.314,-130.4694,2013,9,15,2013-09-15 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0070651915454465,285.2439866455469,0.0029123799019539,5.1408888228744265e-06,11.233263684165038,0.6879581604190015,,,,,,,,,,,
146182,BC-2013-2013-G60446,BC, ,2013-G60446, ,56.8858,-126.9702,2013,9,6,2013-09-06 00:00:00,,,0.08,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0064546529315176,281.8662208902695,0.000762268085384,0.0047731473305117,13.558706618091794,0.3206694777333163,,,,,,,,,,,
146196,BC-2013-2013-G80453,BC, ,2013-G80453, ,57.1043,-120.086,2013,8,31,2013-08-31 00:00:00,,,0.2,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.008582103344089,287.8943437845117,0.0067913466985018,0.0416223339994347,24.48182911292664,0.182575848828575,,,,,,,,,,,
146210,BC-2013-2013-R40183,BC, ,2013-R40183, ,56.1906,-127.9797,2013,7,31,2013-07-31 00:00:00,,,103.0,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0090953668110673,291.39000481644723,0.0064918912577508,0.0363626091879451,21.220170523000583,0.2783394929439604,,,,,,,,,,,
146211,BC-2013-2013-R50029,BC, ,2013-R50029, ,56.6145,-129.6478,2013,4,29,2013-04-29 00:00:00,,,3.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0019291177699153,264.553664429082,0.0290788004021453,0.0413792133163165,3.641501575698699,1.190058845495782,,,,,,,,,,,
146212,BC-2013-2013-R50059,BC, ,2013-R50059, ,56.7453,-129.8652,2013,6,11,2013-06-11 00:00:00,,,9.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0060714320488477,282.2022911003027,0.0364463281549397,0.0616287775176153,11.990636340168932,1.1228533805842733,,,,,,,,,,,
146213,BC-2013-2013-R50073,BC, ,2013-R50073, ,56.3822,-129.2747,2013,6,24,2013-06-24 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0089527933881998,289.2316431906856,0.0108601280750572,0.0682270569064627,19.536276004562875,0.9285798189319358,,,,,,,,,,,
146214,BC-2013-2013-R50075,BC, ,2013-R50075, ,56.3937,-129.3211,2013,6,24,2013-06-24 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0089332431888192,289.1493784236338,0.0106244797704636,0.0675060247246365,19.47338902147881,0.9548759298387492,,,,,,,,,,,
146215,BC-2013-2013-R50077,BC, ,2013-R50077, ,56.4107,-129.297,2013,6,24,2013-06-24 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0089422277907356,289.11556055099607,0.0106752631380558,0.0678184214129424,19.40715410908387,0.976787916733892,,,,,,,,,,,
146216,BC-2013-2013-R90027,BC, ,2013-R90027, ,56.9301,-130.0839,2013,5,1,2013-05-01 00:00:00,,,3.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0023806548776284,266.33786841573146,0.0319406362530392,0.1108709910371351,7.192714028306529,2.638710434031694,,,,,,,,,,,
146217,BC-2013-2013-R90060,BC, ,2013-R90060, ,56.9278,-130.1456,2013,6,14,2013-06-14 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0055936564277192,278.92335300792183,0.004306788269298,0.0590374868815078,10.555043903718625,0.743072729524014,,,,,,,,,,,
146218,BC-2013-2013-R90064,BC, ,2013-R90064, ,57.0608,-130.5719,2013,6,16,2013-06-16 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0065070387230228,283.41929508326564,0.023136582220097,0.0379282674691038,15.16830148307788,0.806042362514625,,,,,,,,,,,
146219,BC-2013-2013-R90068,BC, ,2013-R90068, ,57.0391,-130.2857,2013,6,16,2013-06-16 00:00:00,,,0.1,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0067378887427949,284.06108093890043,0.02756172676945,0.046597313021825,15.07630715909198,0.7665496382642272,,,,,,,,,,,
146244,BC-2013-2013-G80029,BC, ,2013-G80029, ,56.4134,-121.1623,2013,5,5,2013-05-05 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0058966465293546,282.70477896028325,0.0005998806214915,0.0012599542392983,9.610048911287844,0.1186422526224197,,,,,,,,,,,
146245,BC-2013-2013-G80036,BC, ,2013-G80036, ,56.265,-122.068,2013,5,5,2013-05-05 00:00:00,,,14.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0051904790663495,280.8860233881836,0.0007786907779816,0.0029291800203099,7.780010571311954,0.178333250068237,,,,,,,,,,,
146246,BC-2013-2013-G80071,BC, ,2013-G80071, ,56.5507,-121.2831,2013,5,13,2013-05-13 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0058377654666057,282.71089045096875,0.0053487226282639,0.0350686235166969,11.923400131733397,0.0617678950817329,,,,,,,,,,,
146247,BC-2013-2013-G80077,BC, ,2013-G80077, ,56.6516,-121.4478,2013,5,15,2013-05-15 00:00:00,,,4.6,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0048088875475263,280.8793424739531,0.013038930712022,0.0178679837988572,9.997231683093016,0.0315642949220227,,,,,,,,,,,
146248,BC-2013-2013-G80079,BC, ,2013-G80079, ,56.631,-121.591,2013,5,16,2013-05-16 00:00:00,,,0.6,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0050459580925837,282.13310198623043,0.0014528172081578,0.0297597275150179,11.712984851132203,0.0205032893921087,,,,,,,,,,,
146249,BC-2013-2013-G80087,BC, ,2013-G80087, ,56.3728,-121.247,2013,5,19,2013-05-19 00:00:00,,,1.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0056723458167695,283.29373318421875,0.0008903508976924,0.0273055255101251,10.928879654506831,0.0565198346235392,,,,,,,,,,,
146250,BC-2013-2013-G80088,BC, ,2013-G80088, ,56.624,-122.5293,2013,5,18,2013-05-18 00:00:00,,,1.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0057411477296495,282.5921959812109,0.0090276389180588,0.0489906873776866,12.088017074975577,0.2059425033448441,,,,,,,,,,,
146251,BC-2013-2013-G80103,BC, ,2013-G80103, ,56.5142,-122.1599,2013,5,31,2013-05-31 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0077555350259232,284.4325086870918,0.0579473789590141,0.1661516320268467,19.7537940203799,0.0160937629065114,,,,,,,,,,,
146252,BC-2013-2013-G80188,BC, ,2013-G80188, ,56.9356,-121.0181,2013,7,3,2013-07-03 00:00:00,,,0.009,N,N,Fire, , , , , , ,2020-05-05 00:00:00,0.0077254963875722,289.2563126767383,0.0001552553382134,0.0034552922078543,14.306598336354243,0.0033629545326023,,,,,,,,,,,
146253,BC-2013-2013-G80444,BC, ,2013-G80444, ,56.6398,-122.1709,2013,9,8,2013-09-08 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0088892394878941,290.1259776358281,0.0026910462419594,0.0040731555757585,19.13162947562707,0.0223443690674607,,,,,,,,,,,
146254,BC-2013-2013-G80480,BC, ,2013-G80480, ,56.6763,-121.6922,2013,10,6,2013-10-06 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0048939061442416,276.93639503497263,0.082139978507361,0.0812406180416036,12.84267783476429,0.0269191025666934,,,,,,,,,,,
146255,BC-2013-2013-G80481,BC, ,2013-G80481, ,56.7471,-121.853,2013,10,14,2013-10-14 00:00:00,,,0.001,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0042508784004727,276.21331429714843,0.0034444011607897,0.0055857284598977,13.286706193743278,0.0485412276087806,,,,,,,,,,,
146315,BC-2013-2013-G70005,BC, ,2013-G70005, ,56.1155,-122.3261,2013,4,23,2013-04-23 00:00:00,,,23.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0035147296556666,272.6993445157569,0.0349452012208342,0.0287324033423623,5.9910817728570605,0.303716308934056,,,,,,,,,,,
146316,BC-2013-2013-G70475,BC, ,2013-G70475, ,56.0512,-122.1116,2013,9,28,2013-09-28 00:00:00,,,5.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.004577140676609,277.7227122294375,0.0522584095638522,0.0499986710723704,11.338415640178228,0.0744165675264226,,,,,,,,,,,
146317,BC-2013-2013-G70476,BC, ,2013-G70476, ,56.0348,-122.1645,2013,10,1,2013-10-01 00:00:00,,,0.02,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0050818151069256,276.14518325447267,0.0448523437612461,0.1654447791552827,11.604447717946764,0.0152857905289984,,,,,,,,,,,
146359,BC-2013-2013-G70013,BC, ,2013-G70013, ,55.6656,-121.6876,2013,4,28,2013-04-28 00:00:00,,,4.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0033236454812192,272.56911218553125,0.0285129005718498,0.070534934462452,6.086387435877193,0.2916268233132172,,,,,,,,,,,
146360,BC-2013-2013-G70024,BC, ,2013-G70024, ,55.7849,-121.0017,2013,5,4,2013-05-04 00:00:00,,,52.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0049780513544093,280.60412053584474,0.0124076651777021,0.0066872642040902,13.525897677813294,0.2777813739327452,,,,,,,,,,,
146361,BC-2013-2013-G70026,BC, ,2013-G70026, ,55.8898,-120.8726,2013,5,4,2013-05-04 00:00:00,,,3.3,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0051090307593333,280.9063912470508,0.012342459624861,0.0067620816018896,13.770488489310182,0.3829472757647926,,,,,,,,,,,
146362,BC-2013-2013-G70027,BC, ,2013-G70027, ,55.7865,-120.2247,2013,5,5,2013-05-05 00:00:00,,,100.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0060256599945024,284.2545768293604,0.0018724208820878,0.0014804998483195,9.890724849518884,1.1703282123318834,,,,,,,,,,,
146363,BC-2013-2013-G70030,BC, ,2013-G70030, ,55.7409,-120.4053,2013,5,5,2013-05-05 00:00:00,,,49.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0059400581851614,283.93697056987406,0.0018710642961778,0.0010498880372588,9.527060861076947,0.7349503190104771,,,,,,,,,,,
146364,BC-2013-2013-G70046,BC, ,2013-G70046, ,55.8689,-121.5978,2013,5,7,2013-05-07 00:00:00,,,9.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0046436096093068,279.2687913821054,4.078787332647352e-05,0.0055755637189193,8.14151577080455,0.0889078928812236,,,,,,,,,,,
146365,BC-2013-2013-G70047,BC, ,2013-G70047, ,55.9916,-121.2658,2013,5,6,2013-05-06 00:00:00,,,100.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0059722761996057,283.55198168434373,0.0045074735823692,0.0087038061900926,12.353726555402098,0.1120737454283525,,,,,,,,,,,
146366,BC-2013-2013-G70064,BC, ,2013-G70064, ,55.7114,-120.1386,2013,5,11,2013-05-11 00:00:00,,,0.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0058786802016911,284.0577463041914,0.0202293531348507,0.0103451605020204,14.064369972449828,0.5321829176784183,,,,,,,,,,,
146367,BC-2013-2013-G70073,BC, ,2013-G70073, ,55.703,-120.3089,2013,5,14,2013-05-14 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.005130698857854,282.15588691461915,0.0030086940311764,0.0383302104517543,10.30280166176911,0.8791514928755959,,,,,,,,,,,
146368,BC-2013-2013-G70085,BC, ,2013-G70085, ,55.87,-120.4124,2013,5,18,2013-05-18 00:00:00,,,3.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0061730622498005,286.16085333867187,0.0117924710540234,0.0452896232134342,14.421769474566643,0.5861228847520001,,,,,,,,,,,
146369,BC-2013-2013-G70095,BC, ,2013-G70095, ,55.869,-120.402,2013,5,23,2013-05-23 00:00:00,,,0.009,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0063662284870117,285.1091209361328,0.0047388339239299,0.0038463720138628,15.043125700561523,1.0816868863665818,,,,,,,,,,,
146370,BC-2013-2013-G80002,BC, ,2013-G80002, ,56.5784,-120.6916,2013,4,17,2013-04-17 00:00:00,,,0.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0031469239543399,269.92255896162504,0.0246803302183942,0.0330828259802379,7.494856649368649,0.285206055794345,,,,,,,,,,,
146371,BC-2013-2013-G80004,BC, ,2013-G80004, ,56.1992,-121.498,2013,4,23,2013-04-23 00:00:00,,,2.2,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0036087017482274,274.31073971875,0.0282040060199595,0.0217939944039869,6.486524830998537,0.1559781415222839,,,,,,,,,,,
146372,BC-2013-2013-G80022,BC, ,2013-G80022, ,56.2842,-120.6905,2013,5,4,2013-05-04 00:00:00,,,0.1,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0053309557081064,281.27701604919923,0.0131111471372359,0.0099139087710635,14.32447433496063,0.3185255580076578,,,,,,,,,,,
146373,BC-2013-2013-G80048,BC, ,2013-G80048, ,56.1576,-120.7233,2013,5,7,2013-05-07 00:00:00,,,35.0,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0047560895436087,279.80121563778124,0.0002017539840509,0.0099098379532926,9.150781969908692,0.1696750236872327,,,,,,,,,,,
146374,BC-2013-2013-G80055,BC, ,2013-G80055, ,56.2282,-121.4155,2013,5,9,2013-05-09 00:00:00,,,13.7,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0054781517104081,283.2164516736133,0.000285745494722,0.0089260713194214,10.561780277737132,0.0377928986549412,,,,,,,,,,,
146375,BC-2013-2013-G80070,BC, ,2013-G80070, ,56.2713,-121.2368,2013,5,14,2013-05-14 00:00:00,,,11.5,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.005253136136221,281.7201188158242,0.0041541648749743,0.0419190434288041,10.548651980437985,0.0979182068733703,,,,,,,,,,,
146376,BC-2013-2013-G80482,BC, ,2013-G80482, ,56.2057,-120.6118,2013,10,26,2013-10-26 00:00:00,,,2.8,H,H,Fire, , , , , , ,2020-05-05 00:00:00,0.0049064826143302,277.26434748220504,0.026314684031349,0.0167157528627881,13.077992427796874,0.3072881400934789,,,,,,,,,,,
